sample_id,image_path,relative_path,source_split,label,class_id,split,seed,sha256
trashnet_k5_01421,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/test/paper/paper553.jpg,test/paper/paper553.jpg,test,paper,3,train,777,ada930715b7283772c19ddea06bbb12e936db535682644e692a6c360af4d2ce4
trashnet_k5_01422,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/test/paper/paper562.jpg,test/paper/paper562.jpg,test,paper,3,train,777,1ec12a8ca7d10883c4fa60b804438a71b2ca53ca69f39ed04be43feee3b97bc9
trashnet_k5_01423,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/test/paper/paper582.jpg,test/paper/paper582.jpg,test,paper,3,train,777,a46ab9bf4e4533eee5976f7504e05aaea1cf61fcbbbf385c8c304df2524b3f85
trashnet_k5_01424,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/test/paper/paper594.jpg,test/paper/paper594.jpg,test,paper,3,train,777,599fbe6a3100966f04191ef72d57667e931232749390a7ccde24215951989032
trashnet_k5_01425,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/test/paper/paper6.jpg,test/paper/paper6.jpg,test,paper,3,train,777,d8c79e0835bfb6b529992843389520a81a55ac723387e2e70bb7a2c495ceb7ee
trashnet_k5_01427,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/test/paper/paper64.jpg,test/paper/paper64.jpg,test,paper,3,train,777,d2976d8bd28f32817e8449f4aa100d10dddd104fef8e08b2eabadc16e54dcd3a
trashnet_k5_01428,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/test/paper/paper69.jpg,test/paper/paper69.jpg,test,paper,3,train,777,762411e33898bcebc7d6d682246156588719e5618e03bb70cfd2e70cf91fe2da
trashnet_k5_01430,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/test/paper/paper81.jpg,test/paper/paper81.jpg,test,paper,3,train,777,5a74aefc5d97df2259473445d28214ab4ae8bf3cfcc5c38e1e8031663f16a8d2
trashnet_k5_01432,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/test/paper/paper95.jpg,test/paper/paper95.jpg,test,paper,3,train,777,561669d95f05f86d8fdf6193957889bb3a3fb5b19f2adb87c14ee4110c7550dd
trashnet_k5_01434,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper10.jpg,train/paper/paper10.jpg,train,paper,3,train,777,a662ba456e386945b85e1a6e6f36406e509fabd4ce75345fa3b765ec2815ca81
trashnet_k5_01435,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper101.jpg,train/paper/paper101.jpg,train,paper,3,train,777,1915e10d9a06d378d44b26f76b869e79734e45058d5f6551b6d0c88443a22cfe
trashnet_k5_01436,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper102.jpg,train/paper/paper102.jpg,train,paper,3,train,777,cb153343bdc4f1a6673a443d3f4e8ffc82f4cca6b5c6ef3ac144dd057311fe15
trashnet_k5_01437,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper103.jpg,train/paper/paper103.jpg,train,paper,3,train,777,8afd191f79f0d13ea26a83af9f4bd4f94a38abd161c1f2a400c564520daae03c
trashnet_k5_01438,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper104.jpg,train/paper/paper104.jpg,train,paper,3,train,777,68825f8e99c794dafe3e72e0eed1b4c9f29b289672f1216ca23b182be6c0d390
trashnet_k5_01441,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper108.jpg,train/paper/paper108.jpg,train,paper,3,train,777,b19db665c34279d49210e88485e501283f84c58ed270003e4ee4fb7b0e7e44ea
trashnet_k5_01442,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper109.jpg,train/paper/paper109.jpg,train,paper,3,train,777,6bab8421617ae409f0563e664f176374989f124cd8459b291d2815d825eac48d
trashnet_k5_01443,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper11.jpg,train/paper/paper11.jpg,train,paper,3,train,777,9610c40fea5131a2b5ab4f7c50d61639b12e2e7a673fd277d3b54a9747720bf6
trashnet_k5_01445,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper113.jpg,train/paper/paper113.jpg,train,paper,3,train,777,1cf5a1cd632b57cfdcd4e68b4feddc9711e5008753dde4aa56b63781763d3e1e
trashnet_k5_01446,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper114.jpg,train/paper/paper114.jpg,train,paper,3,train,777,884de574a74b6f1e6ebbee93cb83879d72e656b6a9316a88400f7c6e03d75044
trashnet_k5_01447,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper115.jpg,train/paper/paper115.jpg,train,paper,3,train,777,0c64f8aa4b5edbed72fd5f0683dcd3285df7300b973ae2b5013b4eabedc8f7d0
trashnet_k5_01449,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper117.jpg,train/paper/paper117.jpg,train,paper,3,train,777,2127805bc503ef123e6583e403fad22c9aa8c76c2f41d4a6eefbbeaff3cad00b
trashnet_k5_01450,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper12.jpg,train/paper/paper12.jpg,train,paper,3,train,777,94d1ee6fee5568abe21084c5229d6dc747feb060842340bdf437e7f163ec7815
trashnet_k5_01451,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper120.jpg,train/paper/paper120.jpg,train,paper,3,train,777,0eed8d0b7441939e509e4e056569c75e0b316d5f90bcbd76e3dfc68ef7dc329f
trashnet_k5_01452,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper123.jpg,train/paper/paper123.jpg,train,paper,3,train,777,f94b31ea4772ed922c079de38433da7070caebc1721c3d0ac4d18e602245ab08
trashnet_k5_01453,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper124.jpg,train/paper/paper124.jpg,train,paper,3,train,777,289b6c98f3bcbda3bdf8cdf6b0570ebde2be0c309a2feeab53d07904bebbe4a1
trashnet_k5_01454,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper125.jpg,train/paper/paper125.jpg,train,paper,3,train,777,e69cd68ad29d54da782c3084294a11ca1c9bcb15a988e11a99f4e0b3cbc34397
trashnet_k5_01455,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper126.jpg,train/paper/paper126.jpg,train,paper,3,train,777,513a357ed2d5431b1ab04809a48346f1bb86bc144fa22dcb3458e429abeb5e8b
trashnet_k5_01458,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper130.jpg,train/paper/paper130.jpg,train,paper,3,train,777,75773feaa96f67fa6fa6da14b3caef3311dc2786e50c6f69e0fe20e0927dc6de
trashnet_k5_01459,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper131.jpg,train/paper/paper131.jpg,train,paper,3,train,777,b26ba9d2aa251f9ed74d4f9b7bbb37eb2b3ee1c921501c5c279ee50194878916
trashnet_k5_01461,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper134.jpg,train/paper/paper134.jpg,train,paper,3,train,777,ed495f4f9c3439058d41999cf1eee407c0efdca55b6ee26dba92285712d7bd4b
trashnet_k5_01462,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper135.jpg,train/paper/paper135.jpg,train,paper,3,train,777,2e51e5375c6ff51842ee556c2d31ed0447c8fe4836b523821dc0eaaa03174d97
trashnet_k5_01463,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper136.jpg,train/paper/paper136.jpg,train,paper,3,train,777,8ed79d770dd19ae7516c711f60008d6fa2df835fa94f3541832d8a2767fbfb12
trashnet_k5_01464,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper137.jpg,train/paper/paper137.jpg,train,paper,3,train,777,80e88596040e1d7a8e65f71d7a0f76ea7b682a617344ca4cb6c13b3cc3094000
trashnet_k5_01465,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper138.jpg,train/paper/paper138.jpg,train,paper,3,train,777,d3bc514ef97f8e6848541583ce9017b028bef4758d2626426a51b3401b7858d9
trashnet_k5_01466,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper139.jpg,train/paper/paper139.jpg,train,paper,3,train,777,21ede1cb8d8163fd7255917d18dce29e6ef5e083970ffcf8a7abc28154994173
trashnet_k5_01468,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper141.jpg,train/paper/paper141.jpg,train,paper,3,train,777,6845842d1a4e9e12b329105ea9c5f477c783c36dfa21937596ccd55b300ef376
trashnet_k5_01469,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper142.jpg,train/paper/paper142.jpg,train,paper,3,train,777,3e3bffeb082bd000d3432c0d0b094ce4c0c37ad0fec976199a53c6d9a41ca400
trashnet_k5_01472,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper146.jpg,train/paper/paper146.jpg,train,paper,3,train,777,68e1468232bcbdaea5e1617d25644f2676177c8577c29af896c2b9fdb417fed8
trashnet_k5_01473,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper147.jpg,train/paper/paper147.jpg,train,paper,3,train,777,9a36ff9b1300515f7b8bb0073553bbc4a2f57cef9fa723bfb152a311b05282c0
trashnet_k5_01475,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper15.jpg,train/paper/paper15.jpg,train,paper,3,train,777,aac615f56e68623e06dede09bb4a555a78f3e57fd0a91c7a290ec04f6d240863
trashnet_k5_01476,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper150.jpg,train/paper/paper150.jpg,train,paper,3,train,777,f2801bf9c145ae36c1753aee3929c2deb979275cf4ca2c24aa959bf1542c3cca
trashnet_k5_01477,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper152.jpg,train/paper/paper152.jpg,train,paper,3,train,777,6db3b5ead069f23015354a65fddd31a5d975363f2541759b7fd63c0dfbf1acfd
trashnet_k5_01478,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper153.jpg,train/paper/paper153.jpg,train,paper,3,train,777,0e358d72119e9683595d119f511d65212e0bff253196494c48d31a297cdf976f
trashnet_k5_01480,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper156.jpg,train/paper/paper156.jpg,train,paper,3,train,777,bd54f5cdf97de0108ebadab779c2d14fb775b2bfdc5b8c28833b4f33eae15b87
trashnet_k5_01481,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper158.jpg,train/paper/paper158.jpg,train,paper,3,train,777,85d26779ad4fbb4d8b146f7ac09e177d36b105f1a4271013ad59d97e1c1ead72
trashnet_k5_01482,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper159.jpg,train/paper/paper159.jpg,train,paper,3,train,777,cdacf1d7696837231fa1c2d2a1806799398f29a54b74664a2d7501d259957de9
trashnet_k5_01483,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper16.jpg,train/paper/paper16.jpg,train,paper,3,train,777,f29758f23e34972ace659d0a1538f270d55cd40c18876461e2ab8742ac80639c
trashnet_k5_01484,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper160.jpg,train/paper/paper160.jpg,train,paper,3,train,777,0490e06c49cc09e801b5a3b988c0e4cae3a277e0c0dcf1532dd2481ec12f541c
trashnet_k5_01485,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper161.jpg,train/paper/paper161.jpg,train,paper,3,train,777,5fca1e7f18a50fe1b64f80939d9163d7f886b90e8c4943b4cc93a15b897af8d4
trashnet_k5_01486,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper163.jpg,train/paper/paper163.jpg,train,paper,3,train,777,547d4fee70b9de851a05cacd0fee5f1a0da83ebaf123ccd3a43365ee6bacdb3c
trashnet_k5_01489,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper166.jpg,train/paper/paper166.jpg,train,paper,3,train,777,a848ab76a8047f94b61924a16727d9df39a7439c65bfe1d26e9a066e70cbcc6b
trashnet_k5_01493,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper17.jpg,train/paper/paper17.jpg,train,paper,3,train,777,9199dfbfabac264bfd326826faf2fdae8c7128fd854465e4e539d7f8536ceb9e
trashnet_k5_01495,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper171.jpg,train/paper/paper171.jpg,train,paper,3,train,777,6df55d6b601c134c742216e7f41c995b9a10af6e44026b6abe972302e1cfa253
trashnet_k5_01496,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper172.jpg,train/paper/paper172.jpg,train,paper,3,train,777,846cd3a2d5456ebcd00a66353cdd8f4bac1055eb0910a87a9e7b9493aa780492
trashnet_k5_01498,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper174.jpg,train/paper/paper174.jpg,train,paper,3,train,777,5075d4fbacc8db3e73922ba94c7f63e6a6cda109bfd3eb2041980891c84f0f3a
trashnet_k5_01499,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper175.jpg,train/paper/paper175.jpg,train,paper,3,train,777,f051d89e030cf2787b459a1586cc04d6ca226512899e41645916ff77ab6a68a6
trashnet_k5_01500,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper176.jpg,train/paper/paper176.jpg,train,paper,3,train,777,7f157f485edbf1be1a757ba1f22cfb5cfa0b4613efd2bdc9576578161379c10c
trashnet_k5_01501,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper177.jpg,train/paper/paper177.jpg,train,paper,3,train,777,fbcddcd9bf74f740cd092efe455a01919ed0bc4ddc42792149d74d482ab0e918
trashnet_k5_01502,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper178.jpg,train/paper/paper178.jpg,train,paper,3,train,777,f31f9d54feea5fb92a669b87655f52f5575c0b4d4a6eb471e66bd7ac3c220cd8
trashnet_k5_01503,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper179.jpg,train/paper/paper179.jpg,train,paper,3,train,777,5e5c91dd06fbc6404711f45064fc0d264d423993786ac3196e166e90baf4cdc9
trashnet_k5_01504,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper180.jpg,train/paper/paper180.jpg,train,paper,3,train,777,b4de69dc4cf31f6874d209614426fc8c1601cbf497f9809500cebc607271cfff
trashnet_k5_01505,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper181.jpg,train/paper/paper181.jpg,train,paper,3,train,777,784ca4c5c80d8601109aba6929e84ea7bc0a8a84d210702ca73e0a9144db634d
trashnet_k5_01506,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper182.jpg,train/paper/paper182.jpg,train,paper,3,train,777,120c752ed14a6666ade37725af9e32fb854dfe96f692f007bb8df43edbaf1b85
trashnet_k5_01507,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper184.jpg,train/paper/paper184.jpg,train,paper,3,train,777,e213dba504b8b21612184627034e934c01a7878c14dd964dc247ac1856e4ffec
trashnet_k5_01508,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper185.jpg,train/paper/paper185.jpg,train,paper,3,train,777,ec171f0df010d4a74f2e0caa59f24cabc06f9aa307d8d9d2ca27d64ad48b1c7b
trashnet_k5_01510,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper187.jpg,train/paper/paper187.jpg,train,paper,3,train,777,ab55e286ea628b5c911dd454fd37b0e64222900e7e27df41417f378d3c62299f
trashnet_k5_01511,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper188.jpg,train/paper/paper188.jpg,train,paper,3,train,777,d5801a74fef2861c4b3dc48a909e6b391760bc7ce671a5fd83b043bfd9afd744
trashnet_k5_01513,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper191.jpg,train/paper/paper191.jpg,train,paper,3,train,777,ce7b18a78bc9aa266bb4af742901b0f6b7e2bfc4a7e772d00107e043f43e6af2
trashnet_k5_01514,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper192.jpg,train/paper/paper192.jpg,train,paper,3,train,777,cdeb2d58d2499ccecb23a9386cdc4beac90121e646c508ea7cdafb6545d0288d
trashnet_k5_01515,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper193.jpg,train/paper/paper193.jpg,train,paper,3,train,777,de722dafd4f2daf45f77845c9943ebe20e9930a6a42bd894966d8b6fc09e9db8
trashnet_k5_01516,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper194.jpg,train/paper/paper194.jpg,train,paper,3,train,777,1a8485d649565f9c85da488ff12a528f307acdebcdc2632d9d4617ee4835ba7d
trashnet_k5_01517,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper195.jpg,train/paper/paper195.jpg,train,paper,3,train,777,b02455643fd5c498f1e8502bf3772bebd72eb4df2a98ca3c77ba0d36a3df1fab
trashnet_k5_01519,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper197.jpg,train/paper/paper197.jpg,train,paper,3,train,777,e99597bdbd5e42ea4dd8d063230926cc0aee1d4e48593e841eaab8aec7a10132
trashnet_k5_01520,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper198.jpg,train/paper/paper198.jpg,train,paper,3,train,777,ac28c3d7ef747cb7f08388de9a74ca711f53b2cf7d2ba9348e7775a16734bdb3
trashnet_k5_01521,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper2.jpg,train/paper/paper2.jpg,train,paper,3,train,777,5c246fd3fec667ee5c9ca8c7f50b86a78264674752d066d525642afb22bbeb5e
trashnet_k5_01523,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper202.jpg,train/paper/paper202.jpg,train,paper,3,train,777,fabea157b9c60839538e1a994da612ea31635d5e70d639a99855bdd2f5665280
trashnet_k5_01526,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper207.jpg,train/paper/paper207.jpg,train,paper,3,train,777,e943a0022479a2ebc65e0c288fcdfc4cf1ea811ec69731becb49608eb01ba3c6
trashnet_k5_01527,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper209.jpg,train/paper/paper209.jpg,train,paper,3,train,777,43dbb538bc61809e953ab1886bfeeae68a76ab2acfe6d1d01bf76768a0d334e2
trashnet_k5_01528,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper21.jpg,train/paper/paper21.jpg,train,paper,3,train,777,56fc6e2de1258e237efe35e1f7823d3b467eface0bcb176ed44dc8478414ad5a
trashnet_k5_01530,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper213.jpg,train/paper/paper213.jpg,train,paper,3,train,777,32036f52a8b6d1cbd055a120bc234bbdfdf72eec4a51128ec344f11f3dfe5dd2
trashnet_k5_01531,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper215.jpg,train/paper/paper215.jpg,train,paper,3,train,777,94ba3358c23a90b1cb1938887814d6c417a0a65414328e7766fc9ca2bf3e86c5
trashnet_k5_01532,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper216.jpg,train/paper/paper216.jpg,train,paper,3,train,777,f41596f2745a00199ab19edaf7bacd510030394f7f34f54878559d73c59f3ee2
trashnet_k5_01536,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper222.jpg,train/paper/paper222.jpg,train,paper,3,train,777,95538159877b7076fde78f55fb9c9ee4e688e8a51b440ac01ca55d62f034837e
trashnet_k5_01537,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper224.jpg,train/paper/paper224.jpg,train,paper,3,train,777,a6fa00996e9716a707d8d2fcf7479706b0b23d76a095b9d55f7679d01cb39c3b
trashnet_k5_01538,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper225.jpg,train/paper/paper225.jpg,train,paper,3,train,777,f06dc6980eb9bb082f6f93acb672293b212c896b015162c0100ccf2fc8842367
trashnet_k5_01539,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper226.jpg,train/paper/paper226.jpg,train,paper,3,train,777,ee07fc315592bd8a3ae9fd02da7604eb8e645b54baf155565be394454eac1997
trashnet_k5_01540,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper227.jpg,train/paper/paper227.jpg,train,paper,3,train,777,b1ec5fa3d15a58a0da6346ce8c2854eaac0cc764ceefc8d1d19e14c0c538236b
trashnet_k5_01541,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper229.jpg,train/paper/paper229.jpg,train,paper,3,train,777,49a03ac7988c3bbc92642471e484991c9b461787945887a58491f920c8a6a958
trashnet_k5_01542,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper23.jpg,train/paper/paper23.jpg,train,paper,3,train,777,e11d4bafea4d2e61834ae4ef63eedc61e6296bb8713ab90957359021551b81c4
trashnet_k5_01543,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper230.jpg,train/paper/paper230.jpg,train,paper,3,train,777,ed0dc6d84e854474029cbbff340c1e01f05f4de2880748a13b27465d2f5e5ecb
trashnet_k5_01544,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper231.jpg,train/paper/paper231.jpg,train,paper,3,train,777,8f7c78a2b3b24d2c20998f41ab7454011829fcc96970bf5aae106c7d66538d3a
trashnet_k5_01545,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper233.jpg,train/paper/paper233.jpg,train,paper,3,train,777,7f345d8a55b4621fbbc8b3ccb541e98de637d28454282dfb512d1dea0fde3f17
trashnet_k5_01547,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper236.jpg,train/paper/paper236.jpg,train,paper,3,train,777,90f778e6251c1b6a876a0fd17a958ca8e8d95b68cfb42102864e352594be9025
trashnet_k5_01550,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper24.jpg,train/paper/paper24.jpg,train,paper,3,train,777,6339cedb8334907f6fde6bebe2fa9796c0835be1316ff10d5f41aa72e62d4a7d
trashnet_k5_01552,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper242.jpg,train/paper/paper242.jpg,train,paper,3,train,777,39744979d229b80403d359a89c10506d9fbed857b370a5705c4688694d156a0c
trashnet_k5_01553,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper243.jpg,train/paper/paper243.jpg,train,paper,3,train,777,010398aaaa4a7510fe1437862435d88013bce4f386a2f891ca3cb8180ebdd50c
trashnet_k5_01555,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper245.jpg,train/paper/paper245.jpg,train,paper,3,train,777,1ab95b775216e6cd863740cc9da770d680904f698f054bd22f625ae9ad84b83b
trashnet_k5_01556,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper246.jpg,train/paper/paper246.jpg,train,paper,3,train,777,6bd5a5ce18fa7899712edc9303e7995ff2163c4e9bda9f1570fa398856f70b2d
trashnet_k5_01557,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper247.jpg,train/paper/paper247.jpg,train,paper,3,train,777,5ecdc4745f35be7f4f3be4ab7af337b25b198985ac802ad8e7f0d3f79e8f95c4
trashnet_k5_01559,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper25.jpg,train/paper/paper25.jpg,train,paper,3,train,777,08d34a8e2c1c957356bac99fe209d888a26de1567219a05c709f9bad4622d902
trashnet_k5_01560,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper250.jpg,train/paper/paper250.jpg,train,paper,3,train,777,957182c48f6ddd0c4370f8b35536b8b5de151aebd75ef9dcb969d694442b2496
trashnet_k5_01561,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper251.jpg,train/paper/paper251.jpg,train,paper,3,train,777,f63066df4c1c919ea2b7027ff130aced21f7bfc6df06046b4402b3b65154f6d7
trashnet_k5_01563,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper253.jpg,train/paper/paper253.jpg,train,paper,3,train,777,35110d355588aff72ce48cd838f1993a63b2f84c93f07724655b3a887b17cf50
trashnet_k5_01564,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper254.jpg,train/paper/paper254.jpg,train,paper,3,train,777,70e314c239a2c9da73b825e1e9e42b84ab8ceeeeb35f8810a7acd96e37129edb
trashnet_k5_01566,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper256.jpg,train/paper/paper256.jpg,train,paper,3,train,777,7033c6864102c25d3f4a68a330351f245ecd7bbc785d59e5b6829081eb1b62aa
trashnet_k5_01567,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper257.jpg,train/paper/paper257.jpg,train,paper,3,train,777,a665df39b1e0ce2e3526531e26f9967a91ef4d98eff7058b8947b2c45d106b8d
trashnet_k5_01568,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper258.jpg,train/paper/paper258.jpg,train,paper,3,train,777,d5089d5391b1c8c5223c84d74f3cd937c89f32967ff3086f8db6e80180144502
trashnet_k5_01569,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper259.jpg,train/paper/paper259.jpg,train,paper,3,train,777,15408d98468edb4da70e9c4710f5a70d2ffa57d1e04a8fd98cb2d0f879213585
trashnet_k5_01570,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper260.jpg,train/paper/paper260.jpg,train,paper,3,train,777,185094a156a4f7e66bf42e8901621859727d5835eedf36102c2ca4a4419c9b9a
trashnet_k5_01572,/kaggle/input/datasets/kholiqbudiman/trashnet-k5-waste-classification/train/paper/paper262.jpg,train/paper/paper262.jpg,train,paper,3,train,777,9298d575be19f5359a2dededcd924bcc6dcf3dd5dbbf155b44a04d4e2b2e3fe4
