sample_id,image_path,relative_path,label,class_id,split,seed,sha256
trashnet_00339,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/cardboard/cardboard41.jpg,cardboard/cardboard41.jpg,cardboard,0,train,777,0aaf69cb9229ac6d01d5e9d12c2e64018beb1fa0906c98b07004b4ebbaf748c3
trashnet_00341,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/cardboard/cardboard43.jpg,cardboard/cardboard43.jpg,cardboard,0,train,777,a338a6634227b5c862884d6370e44a2df0263fe442e5d12cde76cfdd3a2f6957
trashnet_00342,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/cardboard/cardboard44.jpg,cardboard/cardboard44.jpg,cardboard,0,train,777,0adfed199fc150b2e773ac4953de42be1a5e13d4bd1fa9ac0611ea829a3d3a83
trashnet_00343,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/cardboard/cardboard45.jpg,cardboard/cardboard45.jpg,cardboard,0,train,777,fe35730eb2ae0aa2006dfb74e6c6f46ebdae0190241e4ce14225d8d205816c9b
trashnet_00344,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/cardboard/cardboard46.jpg,cardboard/cardboard46.jpg,cardboard,0,train,777,774d6c72b77fafe3e1caac78568ed0a24449cdb72a96a2430ecc8c5c8377884e
trashnet_00345,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/cardboard/cardboard47.jpg,cardboard/cardboard47.jpg,cardboard,0,train,777,8ceb045c85ac2941ef70218acd1b0dc00024f84651973e0cc842cf992f03a49f
trashnet_00346,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/cardboard/cardboard48.jpg,cardboard/cardboard48.jpg,cardboard,0,train,777,4c3e9ba3a79aedda1f6346fb8f7ff400e9fbc2c35af71d081bc0d7a86ac55c54
trashnet_00348,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/cardboard/cardboard5.jpg,cardboard/cardboard5.jpg,cardboard,0,train,777,3a1bcbd1887b7c525cc5b1a4bf2007e221f32f17fddb6e7557da7a9b9194ad76
trashnet_00349,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/cardboard/cardboard50.jpg,cardboard/cardboard50.jpg,cardboard,0,train,777,52277ada9f5a8ad268273bd6a3bc2ed42a08a950ca3b96fff04fb31cce42bf78
trashnet_00350,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/cardboard/cardboard51.jpg,cardboard/cardboard51.jpg,cardboard,0,train,777,780465492648dcbdec9e5fd35752fb9541501ae94bb9d10027d37552d4d90407
trashnet_00352,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/cardboard/cardboard53.jpg,cardboard/cardboard53.jpg,cardboard,0,train,777,e4314cc06f459255f4caebd1561f10ebe55c92ca2b70ec05dce49f099990d6c0
trashnet_00353,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/cardboard/cardboard54.jpg,cardboard/cardboard54.jpg,cardboard,0,train,777,717ddcb392be8566739f1ea3c4a5de6f66e3a4e8405e2e54c2310c8261c57d59
trashnet_00354,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/cardboard/cardboard55.jpg,cardboard/cardboard55.jpg,cardboard,0,train,777,8bd1aabedd29051527b25eaa4f3163b6c4b06af66d14da23412a8916f6c28591
trashnet_00359,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/cardboard/cardboard6.jpg,cardboard/cardboard6.jpg,cardboard,0,train,777,3b0a8c4f56f40c65c2803095cb0e749c96f1fbda615ff23eec4fca0c0f8e1769
trashnet_00361,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/cardboard/cardboard61.jpg,cardboard/cardboard61.jpg,cardboard,0,train,777,f5ddc7f1e11d9192efb6618268afe867fab4546550e4a7ff2139b1698dbb2cfc
trashnet_00363,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/cardboard/cardboard63.jpg,cardboard/cardboard63.jpg,cardboard,0,train,777,b225fefcc1067d4c489a0cc77e91adde71aa89d32472680b2d54498a36c70188
trashnet_00366,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/cardboard/cardboard66.jpg,cardboard/cardboard66.jpg,cardboard,0,train,777,6d37c5a6a8d98db663efd00ec2e1d000d3f5dd31d9701e6377d49de87c37fb73
trashnet_00367,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/cardboard/cardboard67.jpg,cardboard/cardboard67.jpg,cardboard,0,train,777,cd8e7572765723c2187e3d5ccb0a2e9a0feb4b184d3d5f3ea798cb2b7683f69c
trashnet_00368,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/cardboard/cardboard68.jpg,cardboard/cardboard68.jpg,cardboard,0,train,777,a9cf8d4031615579cb9a8a1432bda79d3a88c839ce70f996a4b0cdbce2a34da8
trashnet_00369,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/cardboard/cardboard69.jpg,cardboard/cardboard69.jpg,cardboard,0,train,777,d93b97232606619e72649f54c1a5a925f018bc2c94a606725a6f6045e2d76486
trashnet_00370,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/cardboard/cardboard7.jpg,cardboard/cardboard7.jpg,cardboard,0,train,777,d52a5c162cad2b925ba37e49fee6644008f70c341b286c178127c4424ca1c04b
trashnet_00372,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/cardboard/cardboard71.jpg,cardboard/cardboard71.jpg,cardboard,0,train,777,da5c633ef062700959779e2480f0bf45cd529517ba984bdf85e4e28bb1a39359
trashnet_00373,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/cardboard/cardboard72.jpg,cardboard/cardboard72.jpg,cardboard,0,train,777,bf07ebb21c8182ae7954a72a317b9fcff4cdc852bac1716f0f99c0367a60a337
trashnet_00374,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/cardboard/cardboard73.jpg,cardboard/cardboard73.jpg,cardboard,0,train,777,cd081eef211499354cc78174839d030bec4f76c196b794a4dbcaccdc0dde324a
trashnet_00375,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/cardboard/cardboard74.jpg,cardboard/cardboard74.jpg,cardboard,0,train,777,59bd90b91ea0e57f74a27fece286fea17e421fccbcb9a1a137e1141ee5b4bb69
trashnet_00376,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/cardboard/cardboard75.jpg,cardboard/cardboard75.jpg,cardboard,0,train,777,713c209d91064e700c7de99aedb0342173ec32465c313ce003e5a4931c28dc67
trashnet_00377,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/cardboard/cardboard76.jpg,cardboard/cardboard76.jpg,cardboard,0,train,777,21611cf22abe1189b1ef40c04f9794bae470937977bba35527af7270cd596f2b
trashnet_00378,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/cardboard/cardboard77.jpg,cardboard/cardboard77.jpg,cardboard,0,train,777,1898227eb225da726a809bdc5edc4b26f3251b93c445161e96ff80508650f25c
trashnet_00379,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/cardboard/cardboard78.jpg,cardboard/cardboard78.jpg,cardboard,0,train,777,922a4eebb8634424a2b96f8d649cb97ef38f98bd08148f973c010edcb8c31de6
trashnet_00380,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/cardboard/cardboard79.jpg,cardboard/cardboard79.jpg,cardboard,0,train,777,b5df0d59ee6a777b7d7d503802eaa1bfd97c4fa1c7238dac4fb2280cd472cc37
trashnet_00381,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/cardboard/cardboard8.jpg,cardboard/cardboard8.jpg,cardboard,0,train,777,ff000a600923c11b57616f7d963f81e169d1c165bd093dfe02107b15fd75238b
trashnet_00383,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/cardboard/cardboard81.jpg,cardboard/cardboard81.jpg,cardboard,0,train,777,4c77715d60b246e29ec1d99d42c8fc18cdd377cf2826136125eb4aa82eab32cb
trashnet_00385,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/cardboard/cardboard83.jpg,cardboard/cardboard83.jpg,cardboard,0,train,777,8d072e685d5097dcdf845c3a22e7464934634f9c359d33520812426acaa74790
trashnet_00386,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/cardboard/cardboard84.jpg,cardboard/cardboard84.jpg,cardboard,0,train,777,f62b04a40f83a2877f772921f8b9e9ffc6a60a45e8679b9005880d233d2a27b2
trashnet_00388,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/cardboard/cardboard86.jpg,cardboard/cardboard86.jpg,cardboard,0,train,777,0c0f13539196d62fd91ddf05ace7a2d4d980dbc3800cb532e97f9e75362f3f8b
trashnet_00389,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/cardboard/cardboard87.jpg,cardboard/cardboard87.jpg,cardboard,0,train,777,a13c5331d62d0e1ecc819720fc039cc5d2f1c899ebe8d60b967e99b496697611
trashnet_00390,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/cardboard/cardboard88.jpg,cardboard/cardboard88.jpg,cardboard,0,train,777,5995adf9c82ec8e6d03320f8fe0c7fdd2aea46dbf82358c165762773115f01cd
trashnet_00393,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/cardboard/cardboard90.jpg,cardboard/cardboard90.jpg,cardboard,0,train,777,154aa49e8581d68981e2c0048c51b1ae448babc4cc08c03a91a815af12f66f80
trashnet_00396,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/cardboard/cardboard93.jpg,cardboard/cardboard93.jpg,cardboard,0,train,777,082481ed884286c4380d107d5c20ec264ad27808210a960f2d7fe1acbfaeb2ca
trashnet_00397,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/cardboard/cardboard94.jpg,cardboard/cardboard94.jpg,cardboard,0,train,777,883026ba5e84644c7e0041773091765f10dc8689fe68f556e0f174fad1cd41c2
trashnet_00399,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/cardboard/cardboard96.jpg,cardboard/cardboard96.jpg,cardboard,0,train,777,6f8befd29c103ea83a36be7e8711829d8b23ca25d494c6672053576b82c7757c
trashnet_00400,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/cardboard/cardboard97.jpg,cardboard/cardboard97.jpg,cardboard,0,train,777,e2bc1139aa20c14f63efd11f3afca2a59c25da2f1944bc166d5d4b045c20f024
trashnet_00403,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass1.jpg,glass/glass1.jpg,glass,1,train,777,084511aff76ddb2668538ed7a25fe803d53e625cd3734f5a5656e00a76fb7a92
trashnet_00404,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass10.jpg,glass/glass10.jpg,glass,1,train,777,f11d856b820653d32078fa0b0cdca5b3976f1410d40fe8e222431d2087607f6f
trashnet_00405,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass100.jpg,glass/glass100.jpg,glass,1,train,777,4c7cff0c0f5dacff26bf871c6d5b96f29b26d536a637bf5fc4da7fcea87212c5
trashnet_00406,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass101.jpg,glass/glass101.jpg,glass,1,train,777,9d56e6e03f7f995df99576e22433fc6733efdaf0d27e3e85e7c74c6b5c14d38c
trashnet_00407,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass102.jpg,glass/glass102.jpg,glass,1,train,777,5a4394c72619374152d0dfb44c38d22060993bd9781955bc632fac99a464c028
trashnet_00408,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass103.jpg,glass/glass103.jpg,glass,1,train,777,f9b1af5c321676c420a9ca268dee9064bf871530ae9f16a96ed99212ceaad78e
trashnet_00410,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass105.jpg,glass/glass105.jpg,glass,1,train,777,f24ff61b6f2a0fafba7c476265a7a12d5a4af6d48a5fbe2e79b059da8cb4dd43
trashnet_00411,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass106.jpg,glass/glass106.jpg,glass,1,train,777,db092d75f47c3c9d7ef9915ed78f404590ac1ada9955085dd10fd30677c4964e
trashnet_00412,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass107.jpg,glass/glass107.jpg,glass,1,train,777,a118c8ef6673a789e1ea95e1e0257124a73b649210dedf43d56249868aff2984
trashnet_00414,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass109.jpg,glass/glass109.jpg,glass,1,train,777,0519ad30f76d691d2e55d6b920aeb5726da99cb839b5a44d1452a5178e109444
trashnet_00415,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass11.jpg,glass/glass11.jpg,glass,1,train,777,bcc8b093750f59fd31b01aba7e8ae73c31ac3d0e464fe452fb1b85f1d755ff90
trashnet_00416,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass110.jpg,glass/glass110.jpg,glass,1,train,777,82caaea4ff69677e27ee0147b95ed7b220f465a1ad543dfd2e7ed88e41c3354f
trashnet_00418,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass112.jpg,glass/glass112.jpg,glass,1,train,777,40744cb88ba72cd24570d624727dd0d6c7ff94a6ecf813fbde0d52174acd7b84
trashnet_00420,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass114.jpg,glass/glass114.jpg,glass,1,train,777,6098988022480b9c9b7472aed9c531d64279a3eb9f19c255b0d991458d03c7a5
trashnet_00423,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass117.jpg,glass/glass117.jpg,glass,1,train,777,500da6c7e0fec298597b752df531ff295820f0d1faef156800eb1f259aa08aab
trashnet_00425,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass119.jpg,glass/glass119.jpg,glass,1,train,777,915d181548f0f3c7b6749b271fd0d73c7726157b54442cae32ed35953d26558a
trashnet_00426,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass12.jpg,glass/glass12.jpg,glass,1,train,777,ba156b04601294102bfbdfd577561e093d31450ba73e52cacfc9a73c7772ea7f
trashnet_00427,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass120.jpg,glass/glass120.jpg,glass,1,train,777,f40585778de2ee95c4d1e2fa538b16be129899ee5c76d84039a1dd94333469da
trashnet_00428,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass121.jpg,glass/glass121.jpg,glass,1,train,777,726b624ca2206fa9a82d656e9b35ab893d4543850fd45df8722520f0ac37a2ed
trashnet_00429,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass122.jpg,glass/glass122.jpg,glass,1,train,777,1f7c0e7670491a0bde248fd920d681f49b3c8ab41aacdcd32ac559ef8f4d27a3
trashnet_00430,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass123.jpg,glass/glass123.jpg,glass,1,train,777,351ab211091b0b9550ef3ab53ea11bc68e38b1117f4da3c60cfe68806905ea56
trashnet_00431,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass124.jpg,glass/glass124.jpg,glass,1,train,777,316177ec6eecd3def5da9a85f80236cb5802f2829a3672bee659ca6fea2c7381
trashnet_00434,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass127.jpg,glass/glass127.jpg,glass,1,train,777,bd013e93c57350fc23a0c8359567235c08bf983384dec2f3611ba177e7a77f8d
trashnet_00436,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass129.jpg,glass/glass129.jpg,glass,1,train,777,d5f5b7ce86ffe3c06d42e6ba98d7a390fd576dfeebb0228ca63f1951e4d58a8e
trashnet_00437,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass13.jpg,glass/glass13.jpg,glass,1,train,777,766244c3fe106d582e31f8ab9a38ed37b7c41248b4bc8963a06185c4a4dffe8e
trashnet_00438,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass130.jpg,glass/glass130.jpg,glass,1,train,777,e4c44a3993914c6deb7864333de2fa1711d28ee5af2f95cd6fa2499c6f048792
trashnet_00439,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass131.jpg,glass/glass131.jpg,glass,1,train,777,f94057ef3e2c5670c934c2f7676ccfc98f28c0670f1df1d6d529def4523f4a9f
trashnet_00440,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass132.jpg,glass/glass132.jpg,glass,1,train,777,6f330b32fff5c12ec3b7cf9b6fc134deea9b2468ba0a339c46ea069e03a58b82
trashnet_00441,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass133.jpg,glass/glass133.jpg,glass,1,train,777,9bd5eb02f2f0b1d3c188621c7d32bb8d7b3924f408060c0f36cd6f92febc366b
trashnet_00442,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass134.jpg,glass/glass134.jpg,glass,1,train,777,2158481040487aed487df9d4870094dcc3008b4de81d66e8bea206b27a293192
trashnet_00443,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass135.jpg,glass/glass135.jpg,glass,1,train,777,da6da5f684a7073a2a22c2e01e1ff7fe2122bc543e28b4573be1f84a049a1f4e
trashnet_00445,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass137.jpg,glass/glass137.jpg,glass,1,train,777,e98f11861ca7b48fdca76cfa791301914e8c25236d20568089e841a2d0144de5
trashnet_00447,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass139.jpg,glass/glass139.jpg,glass,1,train,777,45a69094577ef5145e52bf1885b5c52f90db42455c6382e663d99b11a0e9b21c
trashnet_00448,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass14.jpg,glass/glass14.jpg,glass,1,train,777,8bf2937d21fe919fd3e32f72b60e93d1068ef5f88c122280b2097d0b69d91332
trashnet_00450,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass141.jpg,glass/glass141.jpg,glass,1,train,777,0a03e1abddfde7fb459220a2235c9ac71c5a1e425da3e15b25e4b26697f430f2
trashnet_00451,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass142.jpg,glass/glass142.jpg,glass,1,train,777,e01f9b9baa357268202a1390b114cd915ac4a6eb93487bba38d7b2b1d61da447
trashnet_00452,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass143.jpg,glass/glass143.jpg,glass,1,train,777,29b5d945fee290819fe065f9672c46b79f77cf0cc9efd8a3a20fb61fc1d345cb
trashnet_00454,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass145.jpg,glass/glass145.jpg,glass,1,train,777,d65ac069201523a3e4cb1adb2748522da9e37dd422c174584761507414ffa7a2
trashnet_00455,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass146.jpg,glass/glass146.jpg,glass,1,train,777,203050f1489b3941b808b018c627288e73a65871120a60dc172aa2846a83f4b5
trashnet_00457,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass148.jpg,glass/glass148.jpg,glass,1,train,777,f017c4b8a62097611ce69d393a72b0abca2426d4c3b6d6d65ddb6bd73ee19c38
trashnet_00458,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass149.jpg,glass/glass149.jpg,glass,1,train,777,ec2d7c20b64c2cb0b417b98644c7c80ce98a4946137b2955699f2e883ac4a97a
trashnet_00459,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass15.jpg,glass/glass15.jpg,glass,1,train,777,e55621b76d93ae7c1a769a8530a30d0120ed284c1d730db3b617c1e040e93a05
trashnet_00460,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass150.jpg,glass/glass150.jpg,glass,1,train,777,f2146e424f059af86df1333fa3140054bbf4a119f633523a4d129157fadbfa92
trashnet_00461,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass151.jpg,glass/glass151.jpg,glass,1,train,777,a7a226107ccdaeddbeb8e7397180d1f352ed98ac9a4ba1db83b000732a656b15
trashnet_00462,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass152.jpg,glass/glass152.jpg,glass,1,train,777,0c7cefb069557730f9db56d0d4ee585a0dbc675721f0eea74e523466d6950136
trashnet_00467,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass157.jpg,glass/glass157.jpg,glass,1,train,777,cc7e7354f7f9e59579775e989e76ffb826a2693095033eeaa373a1ea3a62402d
trashnet_00468,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass158.jpg,glass/glass158.jpg,glass,1,train,777,d3189e6c0168e9d3e173a1a5f1b39ffc1b0897d142fa9ac5cf8c0ec1f0e9fd59
trashnet_00469,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass159.jpg,glass/glass159.jpg,glass,1,train,777,3a14177bc50b3e0785c831f68805dfcf2d707067ffcf8047c320ef25e0313166
trashnet_00473,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass162.jpg,glass/glass162.jpg,glass,1,train,777,0112afaa0a92911ec345fbf99723dad11d1b7005cb0d923b2526cb4cb33cc56c
trashnet_00474,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass163.jpg,glass/glass163.jpg,glass,1,train,777,95851206148705a6ba4b7df6f0b8d094e47b8053930fc5da8a5fdd46876c2b24
trashnet_00475,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass164.jpg,glass/glass164.jpg,glass,1,train,777,7287c17e4d8307821352305955132d29484797c3b61363ed2c8b961e8907b4d9
trashnet_00477,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass166.jpg,glass/glass166.jpg,glass,1,train,777,37b39b89ac20b1e95790047208d505c94e11284d100b2005bf27fb297b278e3e
trashnet_00478,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass167.jpg,glass/glass167.jpg,glass,1,train,777,70749dbea65d0c7a0fcffd756af389a0dc508b2e9c92613b2e6826673ca778f4
trashnet_00479,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass168.jpg,glass/glass168.jpg,glass,1,train,777,bd31e2440417fd22ed539ff5164b80269d163ffff1b48a2c99df3e4aed9bf52e
trashnet_00480,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass169.jpg,glass/glass169.jpg,glass,1,train,777,47ad13820f6809acc5574c672ea1b9e39a0f00929d3c3ee559598ba144ed66f1
trashnet_00482,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass170.jpg,glass/glass170.jpg,glass,1,train,777,4b1396d54ca62643c1a7a5ccf3bae8ba0e880551c13e3f61d391ba608bcfcee0
trashnet_00483,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass171.jpg,glass/glass171.jpg,glass,1,train,777,3884af902ca01c8ee80ddd364d0f8a59c10946f545fc6a7ec32c71016ccc7b45
trashnet_00484,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass172.jpg,glass/glass172.jpg,glass,1,train,777,aaf789bac9bdad7cb409a3733ada74c80e76eefa58fd415aa70cbdd159e9bd72
trashnet_00485,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass173.jpg,glass/glass173.jpg,glass,1,train,777,8fae57e5b4d3ac7065ed383cc15fd361dd85d049281160973fee7be13d793b53
trashnet_00486,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass174.jpg,glass/glass174.jpg,glass,1,train,777,01ab3f001cc739fff5eeb801be46140c80d43a4577384ff20a1acef9f446cf84
trashnet_00487,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass175.jpg,glass/glass175.jpg,glass,1,train,777,57fd26c959d2c1d95ece113ceb242ac54983dadf4bc5c70a97624539952be2d1
trashnet_00490,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass178.jpg,glass/glass178.jpg,glass,1,train,777,3571a427b37b09269634bd0457245df7b63e0c5165e486596d1a40a54032a385
trashnet_00491,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass179.jpg,glass/glass179.jpg,glass,1,train,777,483cfb5199c8caade8ec6ed2ef878513bd33becf31989b503777417fca856cf8
trashnet_00493,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass180.jpg,glass/glass180.jpg,glass,1,train,777,bec56112aed5d71705dcdb36599254e6b4a8463c633dfba7b105a9547e2ed084
trashnet_00494,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass181.jpg,glass/glass181.jpg,glass,1,train,777,993b631986ade472a92ab48c766d0cd1bdf56a4cf9652165350ed2496a310fb1
trashnet_00495,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass182.jpg,glass/glass182.jpg,glass,1,train,777,c52823646cf1218879cf7237bb4ebbac7d512181f7903636d4c7e8e18696c12b
trashnet_00496,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass183.jpg,glass/glass183.jpg,glass,1,train,777,b595cad8529817e670420280fbb0bd4a6717c521310b91424a3ec56cf8b9937b
trashnet_00497,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass184.jpg,glass/glass184.jpg,glass,1,train,777,9e2b82a7d9e1b266764a7735b9f8d6b10530d15063ccd9180a9b5a91fc8d1d9b
trashnet_00498,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass185.jpg,glass/glass185.jpg,glass,1,train,777,c1d7a8a84753d430e208139416f6ce1cdb3c897a50b2f284632dd4d30805add4
trashnet_00501,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass188.jpg,glass/glass188.jpg,glass,1,train,777,4064fb3f30d5fc4ab56449d58f0981239b0cc67ee5d5c267726b8ab9ad4cc6d3
trashnet_00502,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass189.jpg,glass/glass189.jpg,glass,1,train,777,f25c94515d94fcaf9c132576eb4bd0247e6578c0cd0932941e5abec8a5339b68
trashnet_00503,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass19.jpg,glass/glass19.jpg,glass,1,train,777,40c8393aae8bba3c72093e8e1085f898cff0ba21a28da08608f65c0dcfbf6c5d
trashnet_00504,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass190.jpg,glass/glass190.jpg,glass,1,train,777,c7b458fbf7d599114f5ea87726a6dbc007c748aea8e8c65819ac171550aa1bc9
trashnet_00505,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass191.jpg,glass/glass191.jpg,glass,1,train,777,db48a5adf6045033eee5eca0bc6459367d106f18d15f7b9778655ed93a204d97
trashnet_00506,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass192.jpg,glass/glass192.jpg,glass,1,train,777,a0251609850efa59b9ba88efd0c02178ce2901df8dc5cdf0c960d38aadfd6a2a
trashnet_00507,/kaggle/input/datasets/feyzazkefe/trashnet/dataset-resized/glass/glass193.jpg,glass/glass193.jpg,glass,1,train,777,ff2ac90f6c67f577a2083c4bb643b30a4fb4f59694ce62a1413b01705c54bc68
